Unnamed: 0,humedad,irradiancia,pm10_1,pm10_2,pm25_1,pm25_2,precipitacion,presion,temperatura
2021-12-18 05:00:00,66.02300082456141,0.0,4.1491228070175445,1.0,3.487719298245614,1.0,0.0,751.8316382631579,14.738385789473684
2021-12-18 06:00:00,67.48024264912281,0.0,3.596491228070176,1.0,3.133333333333333,1.0,0.0,751.1631319824564,14.213496894736837
2021-12-18 07:00:00,69.2160005614035,0.0,2.9140350877192973,1.0,2.492982456140351,1.0,0.0,750.7845640877193,13.75674866666666
2021-12-18 08:00:00,69.22920877192983,0.0,2.563157894736842,1.0,2.2771929824561408,1.0,0.0,750.6396098421053,13.738035456140356
2021-12-18 09:00:00,69.76357763157894,0.0,4.957894736842104,1.0,4.405263157894737,1.0,0.0,751.2690954561403,13.837075947368415
2021-12-18 10:00:00,70.32537561403507,0.4096111929824561,5.842105263157894,1.0,5.0,1.0,0.0,751.6105379473687,13.79667810526316
2021-12-18 11:00:00,68.10287592982456,49.24194370175437,4.89122807017544,1.0,4.352631578947368,1.0,0.0,752.1238778771927,14.362432684210525
2021-12-18 12:00:00,63.86021542105262,114.2138761578947,3.0175438596491237,1.0,2.633333333333333,1.0,0.0,752.643264508772,15.572222192982457
2021-12-18 13:00:00,62.15102215789472,180.4659235614035,3.070175438596492,1.0,2.5350877192982453,1.0,0.0,753.2844966140351,16.219684000000008
2021-12-18 14:00:00,59.17734496491229,244.1460651052631,3.5964912280701755,1.0,2.891228070175439,1.0,0.0,753.2660050877191,17.25564903508772
2021-12-18 15:00:00,55.60526414285715,261.7218229999999,2.423214285714285,1.0,2.0232142857142854,1.0,0.0,752.9795085892858,17.895083089285716
2021-12-18 16:00:00,53.444061017543866,302.45207692982456,2.647368421052632,1.0,2.180701754385965,1.0,0.0,752.4803724035086,18.90106436842105
2021-12-18 17:00:00,50.55423273684212,212.49541998245624,4.878947368421053,1.0,4.233333333333333,1.0,0.0,751.7429678392855,19.86960228070176
2021-12-18 18:00:00,55.82782907017542,194.0748306491228,3.5070175438596487,1.0,3.019298263157894,1.0,0.0,750.8950355614037,17.87024603508771
2021-12-18 19:00:00,48.60048217543861,245.8584447719298,2.889473684210526,1.0,2.4912280701754392,1.0,0.0,750.0314641754386,20.14237436842105
2021-12-18 20:00:00,45.8790834385965,184.0075112105263,2.3175438596491227,1.0,2.021428571428572,1.0,0.0,749.6259498421052,20.569234035087717
2021-12-18 21:00:00,54.31305984210525,164.3502017368421,22.75964915789474,1.0,20.728070175438592,1.0,0.0,749.7572256666668,19.73454964912281
2021-12-18 22:00:00,61.08853685964913,19.63931815789473,29.585964771929824,1.0,27.055357089285717,1.0,0.0,750.1128809122806,18.252059375
2021-12-18 23:00:00,69.6171050877193,0.0,43.04912270175439,1.0,36.04210531578947,1.0,0.0,750.8501651403508,16.63938010526316
2021-12-19 00:00:00,72.57499333333334,0.0,48.58771912280702,1.0,39.81754399999999,1.0,0.0,751.6547712631578,15.915403736842109
2021-12-19 01:00:00,72.94220801754385,0.0,41.79473671929827,1.0,35.54561387719299,1.0,0.0,752.2519712807016,15.67111107017544
2021-12-19 02:00:00,70.68906922807018,0.0,26.06315778947368,1.0,24.008771894736835,1.0,0.0,752.5351273684211,15.595169508771928
2021-12-19 03:00:00,71.57821177192982,0.0,38.18421057894736,1.0,31.705263526315782,1.0,0.0,752.6185431052631,15.351052824561403
2021-12-19 04:00:00,71.63537615789477,0.0,33.943859666666654,1.0,29.46842103508773,1.0,0.0,752.3424725614033,14.859379964912284
2021-12-19 05:00:00,70.32047503508772,0.0,24.329824596491235,1.0,22.057894701754385,1.0,0.0,751.748069385965,14.559169771929824
2021-12-19 06:00:00,70.65053650877194,0.0,23.75438592982456,1.0,21.663157982456145,1.0,0.0,751.5114392631577,14.41477177192982
2021-12-19 07:00:00,70.58141875438598,0.0,25.74210536842105,1.0,23.37894749122807,1.0,0.0,751.122235210526,14.44404678947368
2021-12-19 08:00:00,73.59789719298244,0.0,30.93859645614036,1.0,26.866666421052624,1.0,0.0,751.1163212982457,13.672888999999996
2021-12-19 09:00:00,72.95090821052631,0.0,22.326315824561394,1.0,20.23333340350878,1.0,0.0,751.1928528771933,13.571766245614036
2021-12-19 10:00:00,73.4647917368421,0.0,17.766666666666662,1.0,16.11228070175439,1.0,0.0,751.3580300526314,13.066151964912285
2021-12-19 11:00:00,74.38926814035086,36.9271504385965,31.14035108771929,1.0,27.57192980701754,1.0,0.0,751.8433741228072,12.745742614035091
2021-12-19 12:00:00,70.50783763157895,123.66867859649122,30.677193210526305,1.0,27.400000052631576,1.0,0.0,752.5499128070174,13.897099385964914
2021-12-19 13:00:00,61.85506103508772,312.320780122807,31.56140349122808,1.0,27.117543964912283,1.0,0.0,752.9605531052633,16.3925965614035
2021-12-19 14:00:00,51.72706205263157,427.47075826315785,26.591227877192985,14.012280719298246,23.657894701754383,11.95438594736842,0.0,752.9273456140352,19.543766192982456
2021-12-19 15:00:00,46.65031542105264,594.2449560175438,20.650877175438605,18.671929824561403,18.607142910714284,16.24736842105263,0.0,752.4739020357141,20.80202303508771
2021-12-19 16:00:00,40.47107616071428,483.6855561250001,16.03750007142857,14.330357142857142,14.694642839285716,10.732142857142858,0.0,751.5757435000003,22.232083232142852
2021-12-19 17:00:00,49.39631207017544,279.15970157894736,39.76842068421053,32.29824561403509,33.92456142105263,26.94736842105263,0.0,751.0243455087717,20.812748280701765
2021-12-19 18:00:00,55.59920145614036,214.11768438596488,43.328070456140345,51.0,36.67543877192983,42.0,0.0,750.2959798070175,19.49452640350877
2021-12-19 19:00:00,59.83112559649123,161.3710574561403,39.36666661403509,51.0,34.06140366666667,42.0,0.0,749.6152375614037,18.67044419298246
2021-12-19 20:00:00,59.61497957894738,212.113226,33.431578929824575,51.0,30.373684087719305,42.0,0.0,749.4300161754388,18.87036207017545
2021-12-19 21:00:00,58.12489152631577,139.99970178947368,22.55614045614036,51.0,21.029824614035093,42.0,0.0,749.4460888245616,18.490538105263152
2021-12-19 22:00:00,65.80710421052629,22.770522578947364,23.71929828070175,51.0,22.091228000000005,42.0,0.0,749.8427937894735,17.220140368421053
2021-12-19 23:00:00,74.12061068421052,0.0,19.366666701754387,51.0,18.159649140350883,42.0,0.0,750.4625137192983,15.558292192982462
2021-12-20 00:00:00,74.3336861403509,0.0,19.240350912280704,51.0,18.18421040350877,42.0,0.0,751.1375700526315,15.207298368421055
2021-12-20 01:00:00,73.50167140350877,0.0,20.091228070175443,1804.245614035088,18.824561526315787,17.87719298245614,0.0,751.9438722456144,15.123952929824558
2021-12-20 02:00:00,73.18391454385966,0.0,22.45789485964913,1868.0,21.138596456140352,17.0,0.0,752.5326388245614,15.03445636842105
2021-12-20 03:00:00,72.17378921052635,0.0,23.335087666666663,211.34912280701755,21.471929807017545,16.3491228245614,0.0,752.4423089473681,15.128491280701756
2021-12-20 04:00:00,71.09253140350877,0.0,25.805263192982466,20.31578947368421,23.85964907017544,18.87719298245614,0.0,752.1726331052633,15.20708768421053
2021-12-20 05:00:00,73.04826085964913,0.0,29.19824568421052,22.0,27.010526438596493,20.0,0.0,751.8245239473686,14.517064192982453
2021-12-20 06:00:00,75.74412901754386,0.0,46.940350754385975,22.0,38.59473696491229,20.0,0.0,751.4561307192981,13.746958877192975
2021-12-20 07:00:00,74.70738489473683,0.0,58.75789477192984,22.0,49.53508778947367,20.0,0.0,751.1170087543858,14.42881854385965
2021-12-20 08:00:00,75.10166422807018,0.0,38.69122801754385,22.0,33.217543578947364,20.0,0.0,750.9202484736843,13.992959070175438
2021-12-20 09:00:00,73.38511843859648,0.0,36.059648894736846,22.0,31.559649087719304,20.0,0.0,750.7999288947367,14.016690263157894
2021-12-20 10:00:00,74.56653378947368,0.0,57.21403519298245,22.0,46.10526333333334,20.0,0.0,751.3652332807018,13.500760385964911
2021-12-20 11:00:00,75.47848261403509,32.75346824561404,46.90000024561403,22.0,38.3649119122807,20.0,0.0,751.754663245614,12.96451471929824
2021-12-20 12:00:00,74.23228919298245,104.4436364210526,47.28596471929825,22.0,38.50877187719297,20.0,0.0,752.3329414210526,13.164409228070175
2021-12-20 13:00:00,61.527757,370.52942966666666,28.65446417857144,15.824561403508772,26.08571426785713,14.285714285714286,0.0,752.5464258867927,16.61523705357143
2021-12-20 14:00:00,50.59539931578949,520.1695449649121,19.559649192982462,1.1789473684210527,18.20350889473685,0.9578947368421052,0.0,752.216064490909,19.40596501754386
2021-12-20 15:00:00,43.07204085964912,612.1873939649124,13.933333368421051,12.647368403508777,13.282456157894735,11.263157894736846,0.0,751.7159295438595,21.18239747368421
2021-12-20 16:00:00,39.366306736842105,615.0363498596491,14.575438596491228,12.987719298245608,13.77719296491228,11.949122807017543,0.0,751.0617033859652,22.542187192982453
2021-12-20 17:00:00,44.414223596491205,201.99417245614035,29.240350789473688,28.38596498245614,24.81929845614036,23.517543894736843,0.0,750.5144149824563,21.78978933333334
2021-12-20 18:00:00,58.48482492982456,170.4202993157895,55.72105259649122,53.14035087719298,44.80526328070176,43.92982456140351,0.0,749.9763182982457,19.078339298245616
2021-12-20 19:00:00,55.994496859649125,278.2851538596492,51.989473807017546,51.73684210526316,42.32982471929824,40.47017542105263,0.0,749.2366611052632,20.022959105263155
2021-12-20 20:00:00,69.06934898245615,44.68060847368421,55.07543901754387,51.0,44.8438597017544,39.0,0.0,749.2396390350875,17.38205854385965
2021-12-20 21:00:00,68.49272896491226,48.94820361403508,53.74035098245613,51.0,43.76140354385964,39.0,0.0,749.3335977719298,17.100081894736842
2021-12-20 22:00:00,70.05671075438596,5.3607637192982445,46.24912282456141,8897.561403508771,38.496490947368414,49.14035087719298,0.0,749.7395940350877,16.73694729824562
2021-12-20 23:00:00,73.95104564912279,0.0,48.28771907017544,29713.0,39.8175441754386,73.0,0.0,750.1677267368424,16.031391789473687
2021-12-21 00:00:00,74.32161443859651,0.0,47.70526291228069,29713.0,39.338596298245605,73.0,0.0,751.1130039473684,15.587122684210522
2021-12-21 01:00:00,73.8456799824561,0.0,43.7070172631579,29713.0,36.75614054385966,73.0,0.0,751.8409820175439,15.263672543859652
